ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Ярослав Михайлиш,True,122,162,191,154.7
Тарас Ярославиш,True,169,140,150,154.60000000000002
Марія Ярославиш,True,103,187,191,154.60000000000002
Володимир Лідіїш,True,154,153,157,154.6
Наталія Вікторіїш,True,151,192,122,154.6
Анатолій Петріш,True,154,126,184,154.6
Артем Оксаниш,True,183,139,132,154.5
Сергій Ковтун,True,156,182,125,154.5
Андрій Іваниш,True,143,170,154,154.4
Ганна Ковтун,True,173,178,106,154.39999999999998
Оксана Сергіїш,False,170,142,146,154.39999999999998
Володимир Ніниш,True,142,152,173,154.3
Юлія Богданіш,True,124,172,177,154.3
Павло Артеміш,True,169,153,136,154.3
Катерина Неборачко,True,174,125,157,154.20000000000002
Оксана Богданіш,False,114,172,190,154.2
Вікторія Олениш,False,165,133,161,154.2
Анна Максиміш,True,105,193,181,154.2
Оксана Володимириш,True,167,103,188,154.1
Юлія Вікторіш,True,200,147,100,154.1
Петро Петріш,False,176,135,144,154.1
Іван Михайлиш,True,163,189,107,154.0
Ігор Ніниш,True,121,152,200,154.0
Олексій Загвойко,True,196,113,139,154.0
Ольга Вікторіш,True,190,154,106,154.0
Ганна Алібіба,False,168,152,137,153.9
Ілля Іриниш,False,189,109,152,153.9
Оксана Людмилиш,True,126,183,162,153.9
Андрій Олегіш,True,180,110,163,153.9
Тарас Оксаниш,False,150,198,115,153.9
Анатолій Вікторіїш,False,107,175,195,153.8
Анатолій Товтиш,False,116,199,159,153.79999999999998
Анастасія Катериниш,True,178,132,143,153.70000000000002
Вікторія Наталіїш,True,103,196,179,153.7
Тарас Загвойко,True,156,179,125,153.6
Вікторія Анниш,True,141,137,187,153.6
Катерина Михайлиш,True,171,100,184,153.6
Ніна Романіш,False,198,130,118,153.6
Анастасія Романіш,False,185,101,164,153.5
Богдан Володимириш,True,161,170,127,153.5
Ігор Ігоріш,True,166,142,148,153.4
Вікторія Тарасіш,False,160,171,127,153.4
Лідія Софіїш,False,127,187,155,153.4
Віктор Анатоліїш,True,133,138,196,153.39999999999998
Артем Товтиш,True,174,149,130,153.3
Петро Анниш,False,189,122,137,153.3
Михайло Ярославіш,True,126,193,150,153.3
Ігор Іванниш,True,198,112,135,153.3
Тетяна Іваниш,True,155,184,120,153.2
Ірина Іваниш,False,116,159,197,153.2
Тетяна Алібіба,False,131,149,187,153.2
Ірина Олександріш,True,128,143,197,153.2
Софія Неборачко,True,148,132,181,153.10000000000002
Анастасія Тетяниш,True,145,172,145,153.1
Ганна Олександріш,True,175,161,116,153.1
Ілля Тарасіш,False,115,167,190,153.1
Михайло Дмитріш,False,175,159,118,153.1
Андрій Вікторіїш,False,153,195,111,153.0
Катерина Іриниш,True,129,149,189,153.0
Оксана Ковтун,True,105,187,183,153.0
Ірина Маріїш,True,156,154,148,153.0
Артем Софіїш,False,186,113,149,153.0
Лідія Загвойко,True,164,100,191,152.9
Лідія Алібіба,True,104,193,178,152.9
Олексій Ганниш,False,152,148,159,152.9
Лідія Максиміш,False,148,155,157,152.8
Анатолій Алібіба,True,141,148,173,152.70000000000002
Іванна Маріїш,False,150,176,133,152.7
Ольга Софіїш,False,135,186,143,152.7
Анастасія Петріш,False,144,192,125,152.7
Андрій Вікторіш,False,165,131,158,152.7
Михайло Андріїш,True,147,162,151,152.7
Ольга Алібіба,True,122,180,166,152.60000000000002
Ілля Ігоріш,True,185,102,160,152.6
Петро Наталіїш,False,140,156,166,152.6
Олександр Дмитріш,False,160,119,176,152.5
Артем Тетяниш,True,181,128,139,152.5
Марія Сергіїш,True,172,179,100,152.5
Андрій Сергіїш,True,147,137,175,152.4
Олексій Олениш,True,119,152,197,152.3
Ганна Олегіш,True,188,133,124,152.29999999999998
Ірина Олегіш,False,166,145,141,152.2
Наталія Наталіїш,False,175,109,165,152.2
Володимир Іванниш,False,154,187,115,152.2
Іван Ілляш,True,118,171,179,152.2
Артем Олексіїш,False,174,149,126,152.10000000000002
Олег Михайлиш,True,141,134,185,152.1
Лідія Ігоріш,False,171,160,119,152.1
Оксана Лідіїш,True,162,175,116,152.1
Петро Ніниш,True,141,124,195,152.1
Анастасія Дмитришенко,True,185,116,144,152.0
Іванна Ярославиш,True,148,174,135,151.9
Ірина Софіїш,False,172,172,105,151.9
Дмитро Дмитришенко,False,142,135,182,151.9
Дмитро Ніниш,False,136,175,150,151.9
Ярослава Ігоріш,False,109,198,163,151.9
Анатолій Вікторіш,False,166,104,181,151.9
Наталія Тарасіш,True,151,120,185,151.9
Ілля Лідіїш,False,106,189,176,151.89999999999998
Олена Іриниш,True,114,184,170,151.8
Оксана Олениш,True,159,162,132,151.8
Сергій Іванниш,False,140,119,200,151.7
Ірина Неборачко,False,104,167,200,151.7
Ярослава Товтиш,False,137,128,195,151.7
Олена Маріїш,False,157,160,136,151.60000000000002
Ольга Дмитріш,True,186,118,139,151.5
Олена Катериниш,True,183,110,151,151.5
Лідія Артеміш,True,183,106,155,151.5
Олексій Олегіш,False,104,173,193,151.4
Катерина Оксаниш,True,113,177,177,151.4
Марія Ярославіш,False,116,187,163,151.4
Ярослава Ілляш,False,199,120,119,151.3
Ярослав Сергіїш,True,127,184,151,151.3
Роман Наталіїш,True,160,177,114,151.29999999999998
Ольга Тетяниш,True,103,178,189,151.29999999999998
Олена Оксаниш,True,111,198,158,151.20000000000002
Лідія Андріїш,False,162,105,183,151.2
Іван Дмитришенко,True,159,186,106,151.2
Ілля Оксаниш,True,198,126,114,151.2
Софія Загвойко,True,156,174,122,151.2
Анастасія Ніниш,True,173,153,120,151.1
Сергій Олексіїш,True,119,162,183,151.1
Богдан Дмитришенко,False,122,196,145,151.1
Іван Тарасіш,False,191,139,110,151.1
Оксана Петріш,True,158,113,180,151.1
Ярослава Ганниш,True,131,182,147,151.1
Оксана Неборачко,True,121,153,189,151.0
Михайло Олегіш,False,121,163,179,151.0
Катерина Сергіїш,True,139,168,150,151.0
Ольга Іриниш,False,165,155,128,150.9
Софія Михайлиш,False,185,108,148,150.8
Софія Петріш,False,161,163,125,150.8
Богдан Загвойко,False,140,193,123,150.8
Богдан Оксаниш,True,137,121,199,150.79999999999998
Анатолій Олегіш,True,125,142,194,150.79999999999998
Володимир Алібіба,True,151,180,121,150.7
Іван Тетяниш,False,124,178,159,150.7
Анастасія Іваниш,False,102,175,191,150.60000000000002
Артем Олександріш,True,138,153,165,150.6
Юлія Іриниш,True,119,175,168,150.5
Олег Іванниш,True,167,173,106,150.5
Максим Ковтун,True,155,151,144,150.5
Михайло Вікторіш,False,163,184,100,150.4
Максим Іванниш,True,115,199,149,150.39999999999998
Юлія Неборачко,True,102,194,171,150.3
Софія Іриниш,False,156,180,113,150.3
Сергій Олегіш,False,108,169,188,150.3
Наталія Неборачко,True,150,165,136,150.3
Ярослава Неборачко,True,156,103,190,150.3
Ірина Тетяниш,True,140,152,162,150.2
Тарас Іваниш,False,128,159,171,150.2
Оксана Олексіїш,True,137,149,169,150.2
Анна Вікторіш,False,141,153,159,150.0
Юлія Ярославіш,True,192,109,135,150.0
Олена Ілляш,False,192,111,133,150.0
Наталія Анниш,False,162,161,123,150.0
Лідія Вікторіїш,False,134,151,170,149.9
Ольга Маріїш,False,172,115,155,149.8
Петро Олексіїш,False,151,145,153,149.8
Артем Іриниш,True,154,161,133,149.8
Володимир Маріїш,False,166,104,174,149.8
Богдан Тарасіш,False,196,112,126,149.8
Максим Олексіїш,False,138,197,118,149.7
Ігор Катериниш,False,146,148,156,149.60000000000002
Ірина Ігоріш,True,179,147,113,149.60000000000002
Богдан Іриниш,False,191,106,138,149.6
Іван Артеміш,False,119,180,160,149.6
Марта Дмитріш,False,188,108,140,149.6
Іванна Тарасіш,False,128,153,175,149.6
Михайло Тарасіш,True,169,132,141,149.5
Дмитро Катериниш,True,120,166,172,149.4
Лідія Петріш,True,174,148,118,149.4
Андрій Анатоліїш,False,165,137,141,149.39999999999998
Павло Богданіш,True,164,153,126,149.3
Марія Вікторіш,False,158,146,141,149.3
Ірина Ковтун,True,125,166,165,149.3
Анатолій Ковтун,True,152,146,149,149.29999999999998
Анастасія Максиміш,False,178,137,123,149.20000000000002
Ілля Ніниш,False,145,136,168,149.2
Павло Іриниш,False,145,182,122,149.2
Тетяна Вікторіш,False,109,167,185,149.2
Олександр Неборачко,True,174,160,105,149.10000000000002
Олена Анниш,True,105,158,199,149.1
Олександр Ілляш,False,164,145,133,149.0
Марта Вікторіш,False,179,117,141,149.0
Тетяна Вікторіїш,True,131,188,134,149.0
Павло Ігоріш,True,191,117,125,149.0
Марта Ганниш,False,188,134,112,149.0
Юлія Олексіїш,True,121,186,149,148.9
Павло Ярославиш,False,145,141,162,148.9
Максим Олениш,True,142,131,176,148.89999999999998
Олексій Ілляш,True,111,165,183,148.8
Артем Ковтун,False,129,143,181,148.8
Анна Маріїш,True,165,154,122,148.79999999999998
Михайло Петріш,True,195,112,124,148.79999999999998
Вікторія Артеміш,False,146,117,184,148.7
Олег Іваниш,False,149,174,123,148.7
Вікторія Ніниш,True,152,136,157,148.7
Петро Іваниш,True,149,132,165,148.7
Ольга Ілляш,False,106,158,196,148.60000000000002
Володимир Сергіїш,True,124,157,173,148.6
Софія Лідіїш,True,133,184,134,148.6
Роман Іванниш,False,118,193,145,148.6
Марта Маріїш,False,129,188,135,148.5
Сергій Михайлиш,False,126,163,164,148.5
Ніна Ілляш,True,144,181,122,148.5
Ігор Тарасіш,True,141,160,147,148.5
Тетяна Ярославиш,True,183,127,124,148.5
Тетяна Наталіїш,True,110,169,179,148.39999999999998
Анна Олександріш,True,124,177,152,148.3
Богдан Алібіба,True,157,173,112,148.3
Володимир Ковтун,False,196,115,118,148.3
Вікторія Маріїш,True,178,143,114,148.29999999999998
Вікторія Анатоліїш,False,172,146,119,148.29999999999998
Олег Олексіїш,False,157,111,174,148.29999999999998
Марія Олениш,False,136,144,169,148.29999999999998
Максим Володимириш,True,195,118,116,148.2
Ніна Ганниш,False,158,146,137,148.1
Марта Іваниш,False,143,194,109,148.1
Тетяна Олексіїш,True,113,178,165,148.1
Тарас Богданіш,True,139,120,188,148.0
Віктор Ковтун,True,181,136,116,148.0
Анна Лідіїш,False,142,137,167,148.0
Ірина Петріш,True,156,102,183,147.9
Софія Ярославиш,False,147,161,136,147.89999999999998
